"CNPJ","NOME_CONGLOMERADO","NOME_INSTITUICAO","TIPO_PARTICIPACAO","tipo","codigo"
1464605,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE LENÇÓIS PAULISTA - ALCRED DE LENÇÓIS PAULISTA",NA,"cooperativas",NA
1478780,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ",NA,"cooperativas",NA
1480754,NA,"COOPERATIVA DE CREDITO MUTUO DOS SERVIDORES PUBLICOS DE DOIS VIZINHOS - SICOOB CRESERV",NA,"cooperativas",NA
1495247,NA,"CREDSAM - COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DO GRUPO SAMELLO",NA,"cooperativas",NA
1499061,NA,"COOPERATIVA DE CRÉDITO RURAL BOM JESUS DA LAPA -SICOOB CREDILAPA",NA,"cooperativas",NA
1499278,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA.",NA,"cooperativas",NA
1504952,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO",NA,"cooperativas",NA
1512743,NA,"UNICREF CEARA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIMED DE FORTALEZA E DEMAIS ENTIDADES COOPERATIVISTAS  DA REGIÃO METROPOLITANA DE FORTALEZA LTDA",NA,"cooperativas",NA
1523675,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COOPERATIVA DOS CAFEICULTORES DA REGIÃO DE MARÍLIA",NA,"cooperativas",NA
1526924,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA",NA,"cooperativas",NA
1530136,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS",NA,"cooperativas",NA
1535631,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA ARKEMA QUÍMICA, ATOTECH DO BRASIL, TREBOL BRASIL E RESINAS INTERNACIONAIS - CREDIQUÍMICA",NA,"cooperativas",NA
1551820,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS",NA,"cooperativas",NA
1558716,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ASSOCIAÇÃO  DOS FUNCIONÁRIOS PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIAFPESP",NA,"cooperativas",NA
1559914,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.",NA,"cooperativas",NA
1566038,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.",NA,"cooperativas",NA
1569522,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO SEBRAE - SEBRAECOOP",NA,"cooperativas",NA
1572667,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE ERECHIM LTDA",NA,"cooperativas",NA
1582068,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS, AUTÁRQUICOS E CÂMARA MUNICIPAL DE MAUÁ",NA,"cooperativas",NA
1601342,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  PROFISSIONAIS DE SAÚDE DE GOIÂNIA E REGIÃO LTDA.",NA,"cooperativas",NA
1602677,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE UBA LTDA.",NA,"cooperativas",NA
1604998,NA,"COOPERATIVA DE CREDITO DO VALE DO SAPUCAI LTDA - SICOOB CREDIVASS",NA,"cooperativas",NA
1605007,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE SAO LOURENCO E REGIAO LTDA - UNICRED CIRCUITO DAS AGUAS",NA,"cooperativas",NA
1608685,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE RIO BRANCO LTDA.",NA,"cooperativas",NA
1609345,NA,"COOPERATIVA DE CRÉDITO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA",NA,"cooperativas",NA
1618291,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA  POLÍCIA MILITAR DO PARÁ NA REGIÃO METROPOLITANA DE BELÉM LTDA",NA,"cooperativas",NA
1620670,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO QUÍMICA CATAGUASES LTDA.",NA,"cooperativas",NA
1634601,NA,"CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS",NA,"cooperativas",NA
1635462,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO",NA,"cooperativas",NA
1636480,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GELRE",NA,"cooperativas",NA
1637949,NA,"COOPERATIVA DE CRÉDITO RURAL DO VALE DO PARANAPANEMA",NA,"cooperativas",NA
1644264,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE  CONFECÇÕES DO MÉDIO PIRACICABA LTDA",NA,"cooperativas",NA
1649389,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO CIRCUITO DO OURO LTDA",NA,"cooperativas",NA
1649872,NA,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA AKZO NOBEL-TINTAS - COOPCOATINGS",NA,"cooperativas",NA
1657678,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES CONFECÇÕES DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED",NA,"cooperativas",NA
1658426,NA,"COOPERFORTE-COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.",NA,"cooperativas",NA
1663367,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE DEPÓSITO DE MATERIAIS DE CONSTRUÇÃO DE CONTAGEM LTDA - COOPERACIC",NA,"cooperativas",NA
1664968,NA,"UNICRED PORTO VELHO   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE PORTO VELHO LTDA.",NA,"cooperativas",NA
1667352,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS COMERCIANTES DE CONFECÇÕES DE VÁRZEA DA PALMA LTDA.",NA,"cooperativas",NA
1667766,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.",NA,"cooperativas",NA
1667861,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE SAÚDE DO DISTRITO FEDERAL LTDA.",NA,"cooperativas",NA
1670206,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS REPRESENTANTES COMERCIAIS AUTÔNOMOS DE ROUPAS, TECIDOS E ARTIGOS DE VESTUÁRIOS DO RIO DE JANEIRO LTDA. - CCVA",NA,"cooperativas",NA
1673891,NA,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE ITAJUBÁ",NA,"cooperativas",NA
1675116,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DE ITAUNA LTDA.",NA,"cooperativas",NA
1692448,NA,"COOPERATIVA DE CREDITO RURAL DO PLANALTO SERRANO  SICOOB/SC - CREDISERRA",NA,"cooperativas",NA
1699652,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES CONFECÇÕES GUAXUPÉ LTDA.",NA,"cooperativas",NA
1703620,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE BOM DESPACHO LTDA",NA,"cooperativas",NA
1705236,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA  SAUDE DA REGIAO DA FRONTEIRA LTDA- UNICRED REGIÃO DA FRONTEIRA",NA,"cooperativas",NA
1709266,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.",NA,"cooperativas",NA
1715446,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE CAMPOS GERAIS LTDA",NA,"cooperativas",NA
1720488,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS MÉDICOS DAS MICROREGIÕES DE GOIÂNIA E ANÁPOLIS LTDA",NA,"cooperativas",NA
1727929,NA,"COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE ARAXÁ LTDA",NA,"cooperativas",NA
1732003,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES CIVIS E  MILITARES DAS FORÇAS ARMADAS NA REGIÃO METROPOLITANA DE BELÉM DO PARÁ - COOPFARMA",NA,"cooperativas",NA
1736243,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA AREA DE SAUDE DA REGIAO OESTE DO PARANA LTDA",NA,"cooperativas",NA
1736516,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DO CENTRO OESTE DE MINAS GERAIS LTDA - DIVICRED",NA,"cooperativas",NA
1739375,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE LAGOA DA PRATA LTDA.",NA,"cooperativas",NA
1742756,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  INSTITUTO PREVIDÊNCIA DO ESTADO DA PARAÍBA - CREDIPEP LTDA.",NA,"cooperativas",NA
1754358,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS SISTEMAS FIEMT, FECOMÉRCIO, FAMATO E FETRAMAR - SICOOB COOPERSISTEM",NA,"cooperativas",NA
1760242,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA LTDA.   NOSSACOOP",NA,"cooperativas",NA
1775072,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA GRANDE SANTA ROSA",NA,"cooperativas",NA
1789942,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DE PIRAPORA LTDA.",NA,"cooperativas",NA
1796302,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DA SAUDE E DEMAIS PROFISSIONAIS LIBERAIS DO VALE DO SINOS LTDA",NA,"cooperativas",NA
1806569,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE IPATINGA LTDA",NA,"cooperativas",NA
1807464,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E PROFISSIONAIS INSCRITOS JUNTO AO CONSELHO REGIONAL DE ENGENHARIA E ARQUITETURA CREA, DE PELOTAS LTDA",NA,"cooperativas",NA
1815069,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CHRIS CINTOS DE SEGURANÇA",NA,"cooperativas",NA
1816701,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AGROVALE",NA,"cooperativas",NA
1819799,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE VOLTA REDONDA LTDA",NA,"cooperativas",NA
1823689,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO LITORAL SUL LTDA - UNICRED LITORAL SUL-RS.",NA,"cooperativas",NA
1825968,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  INSTITUTO NACIONAL DO SEGURO SOCIAL NA PARAÍBA - COOPREV LTDA",NA,"cooperativas",NA
1845359,NA,"COOPERATIVA DE CRÉDITO RURAL DE INHAMBUPE LTDA",NA,"cooperativas",NA
1847467,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE  ABAETÉ LTDA",NA,"cooperativas",NA
1848322,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE REGIAO DO IGUAÇU - UNICRED DO IGUAÇU",NA,"cooperativas",NA
1864151,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA PREFEITURA DE BELO HORIZONTE - CREDISERVBH",NA,"cooperativas",NA
1869822,NA,"COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR",NA,"cooperativas",NA
1918144,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA.",NA,"cooperativas",NA
1989729,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SÃO JOSE DOS CAMPOS - UNICRED DE SÃO JOSÉ DOS CAMPOS",NA,"cooperativas",NA
1997612,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI",NA,"cooperativas",NA
2000895,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DO RIO DE JANEIRO",NA,"cooperativas",NA
2015588,NA,"COOPERATIVA DE CRÉDITO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP",NA,"cooperativas",NA
2024442,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO COLORADO",NA,"cooperativas",NA
2025743,NA,"COOPERATIVA DE CRÉDITO RURAL DE ARACI LTDA.",NA,"cooperativas",NA
2031139,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE MONTES CLAROS LTDA.",NA,"cooperativas",NA
2039597,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE DE  PERNAMBUCO LTDA - COOPESPE",NA,"cooperativas",NA
2049217,NA,"COOPERATIVA DE CRÉDITO RURAL DO VALE DO URUPA LTDA",NA,"cooperativas",NA
2057576,NA,"COOPERATIVA DE CRÉDITO RURAL DO VALE DO ITANHÉM LTDA.",NA,"cooperativas",NA
2057584,NA,"COOPERATIVA DE CRÉDITO RURAL PINTADAS",NA,"cooperativas",NA
2072790,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE PIRACICABA E REGIÃO",NA,"cooperativas",NA
2083914,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DEPARTAMENTO DE POLÍCIA FEDERAL E DEMAIS SERVIDORES PÚBLICOS DA UNIÃO,NO ESTADO DO ESPÍRITO SANTO - FEDERALCRED/ES.",NA,"cooperativas",NA
2090126,NA,"COOPERATIVA DE CREDITO RURAL VALE DO CHAPECOZINHO - SICOOB/SC - VALCREDI",NA,"cooperativas",NA
2093154,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS LOJAS MAIA -  COOPMAIA LTDA",NA,"cooperativas",NA
2093690,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DO JACUI LTDA",NA,"cooperativas",NA
2104058,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL",NA,"cooperativas",NA
2115870,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA",NA,"cooperativas",NA
2137018,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE BOA VISTA LTDA",NA,"cooperativas",NA
2144899,NA,"COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE OURO PRETO DO OESTE  - OUROCREDI",NA,"cooperativas",NA
2145770,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS E ENTIDIDADES DA AREA DE CIENCIA E TECNOLOGIA - COOPECT",NA,"cooperativas",NA
2152554,NA,"COOPSEGURA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE PERNAMBUCO LTDA",NA,"cooperativas",NA
2159014,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DE JABOTICABAL - COPERMED DE JABOTICABAL",NA,"cooperativas",NA
2173447,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO VESTUÁRIO DO CENTRO NORDESTE MINEIRO LTDA",NA,"cooperativas",NA
2179673,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE OURINHOS - OURICRED",NA,"cooperativas",NA
2191265,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO MUNICIPÍO DE BAURU - CREDISERV",NA,"cooperativas",NA
2192115,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO",NA,"cooperativas",NA
2197569,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE HUMANA DE LORENA, GUARATINGUETÁ E REGIÃO - UNICRED VALE HISTÓRICO",NA,"cooperativas",NA
2202150,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO  CORPO DE BOMBEIROS MILITAR DO ESTADO PARÁ LTDA - COOPERBOM",NA,"cooperativas",NA
2203219,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MUTUO DOS PROFISSIONAIS DA SAUDE DA REGIÃO SUL DO ESTADO DE SÃO PAULO LTDA - UNICRED REGIONAL SUL",NA,"cooperativas",NA
2208747,NA,"COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES",NA,"cooperativas",NA
2214201,NA,"UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.",NA,"cooperativas",NA
2217068,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  CONTABILISTAS DA GRANDE BELO HORIZONTE LTDA - CREDITÁBIL",NA,"cooperativas",NA
2223743,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DE JUIZ DE FORA LTDA",NA,"cooperativas",NA
2230138,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DOS SUPERMERCADOS RUSSI",NA,"cooperativas",NA
2232228,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MG MASTER LTDA.",NA,"cooperativas",NA
2232383,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DE CLÁUDIO LTDA - COPERMEC",NA,"cooperativas",NA
2234924,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO FEDERAL E MINISTÉRIO PÚBLICO DA UNIÃO NO ESTADO DE MATO GROSSO - COOPERJUS",NA,"cooperativas",NA
2240143,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA  SAUDE DE CACHOEIRA DO SUL LTDA",NA,"cooperativas",NA
2245493,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA  SAÚDE DE SALVADOR LTDA - UNICRED  SALVADOR",NA,"cooperativas",NA
2250781,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE BEBEDOURO E REGIÃO - UNICRED BEBEDOURO",NA,"cooperativas",NA
2250794,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE  DE GUARULHOS - UNICRED DE GUARULHOS",NA,"cooperativas",NA
2254376,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO VESTUÁRIO DE DORES DO INDAIÁ LTDA",NA,"cooperativas",NA
2274863,NA,"COOPERATIVA DE CRÉDITO RURAL DE FEIRA DE SANTANA",NA,"cooperativas",NA
2275781,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO CENTRO  FEDERAL DE EDUCAÇÃO TECNOLÓGICA DA PARAÍBA - COOPERCRET LTDA.",NA,"cooperativas",NA
2282165,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DE VITÓRIA DA CONQUISTA LTDA.",NA,"cooperativas",NA
2282709,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DO CENTRO NORTE GOIANO",NA,"cooperativas",NA
2285107,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP",NA,"cooperativas",NA
2295034,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CORRETORES  E DEMAIS TÉCNICOS DE SEGUROS DO ESTADO DE SANTA CATARINA - CREDICOR - SC",NA,"cooperativas",NA
2303686,NA,"COOPERATIVA DE CRÉDITO RURAL LIVRAMENTENSE LTDA.",NA,"cooperativas",NA
2307567,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DE MARTINHO CAMPOS LTDA.",NA,"cooperativas",NA
2309070,NA,"COOPERATIVA DE CRÉDITO RURAL DE JI-PARANÁ LTDA",NA,"cooperativas",NA
2312896,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONÁRIOS DO RAPIDO LUXO CAMPINAS",NA,"cooperativas",NA
2313983,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA POLICIA MILITAR E DO CORPO DE BOMBEIROS MILITAR DE MATO GROSSO - CREDIMIL",NA,"cooperativas",NA
2316922,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DE BELO HORIZONTE E REGIÃO METROPOLITANA LTDA.",NA,"cooperativas",NA
2320791,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS DO ESTADO DE MATO GROSSO DO SUL - SICREDI JURÍDICA/MS",NA,"cooperativas",NA
2321862,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMOEM MANAUS LTDA.",NA,"cooperativas",NA
2326434,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE POCOS DE CALDAS LTDA",NA,"cooperativas",NA
2330334,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE VESTUÁRIO E CONFECÇÕES DE CACHOEIRO DO ITAPEMIRIM - CREDSUL",NA,"cooperativas",NA
2335109,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DO VESTUÁRIO DE CATAGUASES LTDA.",NA,"cooperativas",NA
2338666,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAPA LTDA.",NA,"cooperativas",NA
2339371,NA,"COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA FEDERAL, POLÍCIA RODOVIÁRIA FEDERAL E DEMAIS SERVIDORES PÚBLICOS FEDERAIS EM GOIÁS LTDA",NA,"cooperativas",NA
2346466,NA,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SÃO CARLOS",NA,"cooperativas",NA
2347114,NA,"GREENCRED COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS CATEGORIAS AFINS DE CURITIBA, REGIÃO METROPOLITANA E LITORAL.",NA,"cooperativas",NA
2348455,NA,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS VINCULADAS A EXPLORAÇAO DE ENERGIA ELETRICA DO ESTADO DE MATO GROSSO - COOPERCEM",NA,"cooperativas",NA
